dataset_id,date,value,sector,location
1,2020-01-01,402.25,residential,India
1,2020-01-02,375.77,residential,India
1,2020-01-03,397.45,residential,India
1,2020-01-04,430.32,residential,India
1,2020-01-05,407.77,residential,India
1,2020-01-06,409.59,residential,India
1,2020-01-07,415.77,residential,India
1,2020-01-08,420.41,residential,India
1,2020-01-09,414.48,residential,India
1,2020-01-10,364.74,residential,India
1,2020-01-11,416.95,residential,India
1,2020-01-12,402.98,residential,India
1,2020-01-13,460.13,residential,India
1,2020-01-14,429.96,residential,India
1,2020-01-15,372.83,residential,India
1,2020-01-16,403.02,residential,India
1,2020-01-17,379.88,residential,India
1,2020-01-18,420.03,residential,India
1,2020-01-19,416.37,residential,India
1,2020-01-20,401.28,residential,India
1,2020-01-21,403.48,residential,India
1,2020-01-22,379.87,residential,India
1,2020-01-23,408.61,residential,India
1,2020-01-24,375.59,residential,India
1,2020-01-25,344.12,residential,India
1,2020-01-26,392.88,residential,India
1,2020-01-27,397.64,residential,India
1,2020-01-28,397.93,residential,India
1,2020-01-29,394.05,residential,India
1,2020-01-30,399.64,residential,India
1,2020-01-31,376.24,residential,India
1,2020-02-01,438.76,residential,India
1,2020-02-02,420.9,residential,India
1,2020-02-03,418.79,residential,India
1,2020-02-04,364.61,residential,India
1,2020-02-05,390.13,residential,India
1,2020-02-06,410.31,residential,India
1,2020-02-07,390.24,residential,India
1,2020-02-08,427.8,residential,India
1,2020-02-09,368.72,residential,India
1,2020-02-10,455.38,residential,India
1,2020-02-11,394.7,residential,India
1,2020-02-12,442.5,residential,India
1,2020-02-13,389.82,residential,India
1,2020-02-14,415.56,residential,India
1,2020-02-15,387.22,residential,India
1,2020-02-16,423.68,residential,India
1,2020-02-17,414.0,residential,India
1,2020-02-18,414.78,residential,India
1,2020-02-19,424.14,residential,India
1,2020-02-20,424.38,residential,India
1,2020-02-21,429.5,residential,India
1,2020-02-22,440.66,residential,India
1,2020-02-23,396.91,residential,India
1,2020-02-24,427.12,residential,India
1,2020-02-25,383.89,residential,India
1,2020-02-26,405.91,residential,India
1,2020-02-27,433.39,residential,India
1,2020-02-28,369.16,residential,India
1,2020-02-29,413.15,residential,India
1,2020-03-01,417.05,residential,India
1,2020-03-02,362.34,residential,India
1,2020-03-03,392.48,residential,India
1,2020-03-04,448.5,residential,India
1,2020-03-05,407.18,residential,India
1,2020-03-06,407.05,residential,India
1,2020-03-07,424.72,residential,India
1,2020-03-08,417.58,residential,India
1,2020-03-09,400.06,residential,India
1,2020-03-10,405.12,residential,India
1,2020-03-11,417.88,residential,India
1,2020-03-12,428.44,residential,India
1,2020-03-13,427.19,residential,India
1,2020-03-14,424.58,residential,India
1,2020-03-15,425.89,residential,India
1,2020-03-16,392.82,residential,India
1,2020-03-17,389.34,residential,India
1,2020-03-18,418.0,residential,India
1,2020-03-19,453.95,residential,India
1,2020-03-20,452.36,residential,India
1,2020-03-21,381.17,residential,India
1,2020-03-22,435.65,residential,India
1,2020-03-23,401.26,residential,India
1,2020-03-24,434.92,residential,India
1,2020-03-25,412.98,residential,India
1,2020-03-26,406.84,residential,India
1,2020-03-27,407.47,residential,India
1,2020-03-28,422.76,residential,India
1,2020-03-29,442.26,residential,India
1,2020-03-30,448.1,residential,India
1,2020-03-31,416.22,residential,India
1,2020-04-01,432.68,residential,India
1,2020-04-02,398.6,residential,India
1,2020-04-03,418.28,residential,India
1,2020-04-04,427.35,residential,India
1,2020-04-05,438.19,residential,India
1,2020-04-06,411.47,residential,India
1,2020-04-07,381.71,residential,India
1,2020-04-08,437.62,residential,India
1,2020-04-09,445.45,residential,India
1,2020-04-10,415.92,residential,India
1,2020-04-11,428.54,residential,India
1,2020-04-12,435.75,residential,India
1,2020-04-13,408.82,residential,India
1,2020-04-14,436.75,residential,India
1,2020-04-15,371.05,residential,India
1,2020-04-16,411.29,residential,India
1,2020-04-17,403.59,residential,India
1,2020-04-18,420.05,residential,India
1,2020-04-19,423.07,residential,India
1,2020-04-20,416.75,residential,India
1,2020-04-21,415.82,residential,India
1,2020-04-22,435.77,residential,India
1,2020-04-23,424.64,residential,India
1,2020-04-24,367.19,residential,India
1,2020-04-25,400.68,residential,India
1,2020-04-26,452.02,residential,India
1,2020-04-27,385.75,residential,India
1,2020-04-28,446.7,residential,India
1,2020-04-29,438.64,residential,India
1,2020-04-30,414.02,residential,India
1,2020-05-01,466.5,residential,India
1,2020-05-02,407.58,residential,India
1,2020-05-03,408.93,residential,India
1,2020-05-04,430.92,residential,India
1,2020-05-05,425.32,residential,India
1,2020-05-06,411.55,residential,India
1,2020-05-07,431.0,residential,India
1,2020-05-08,412.01,residential,India
1,2020-05-09,423.6,residential,India
1,2020-05-10,432.3,residential,India
1,2020-05-11,435.95,residential,India
1,2020-05-12,381.18,residential,India
1,2020-05-13,455.76,residential,India
1,2020-05-14,400.53,residential,India
1,2020-05-15,412.0,residential,India
1,2020-05-16,413.46,residential,India
1,2020-05-17,433.58,residential,India
1,2020-05-18,403.65,residential,India
1,2020-05-19,434.7,residential,India
1,2020-05-20,430.28,residential,India
1,2020-05-21,429.29,residential,India
1,2020-05-22,406.54,residential,India
1,2020-05-23,424.19,residential,India
1,2020-05-24,394.35,residential,India
1,2020-05-25,422.28,residential,India
1,2020-05-26,406.65,residential,India
1,2020-05-27,418.29,residential,India
1,2020-05-28,415.0,residential,India
1,2020-05-29,425.61,residential,India
1,2020-05-30,422.37,residential,India
1,2020-05-31,415.76,residential,India
1,2020-06-01,423.71,residential,India
1,2020-06-02,444.12,residential,India
1,2020-06-03,430.23,residential,India
1,2020-06-04,400.68,residential,India
1,2020-06-05,432.08,residential,India
1,2020-06-06,417.57,residential,India
1,2020-06-07,411.81,residential,India
1,2020-06-08,401.29,residential,India
1,2020-06-09,419.17,residential,India
1,2020-06-10,447.07,residential,India
1,2020-06-11,409.91,residential,India
1,2020-06-12,405.23,residential,India
1,2020-06-13,438.7,residential,India
1,2020-06-14,441.65,residential,India
1,2020-06-15,457.04,residential,India
1,2020-06-16,431.38,residential,India
1,2020-06-17,432.15,residential,India
1,2020-06-18,448.36,residential,India
1,2020-06-19,457.77,residential,India
1,2020-06-20,446.32,residential,India
1,2020-06-21,419.6,residential,India
1,2020-06-22,431.59,residential,India
1,2020-06-23,410.87,residential,India
1,2020-06-24,444.2,residential,India
1,2020-06-25,406.88,residential,India
1,2020-06-26,435.3,residential,India
1,2020-06-27,433.85,residential,India
1,2020-06-28,428.45,residential,India
1,2020-06-29,446.92,residential,India
1,2020-06-30,423.4,residential,India
1,2020-07-01,440.52,residential,India
1,2020-07-02,397.94,residential,India
1,2020-07-03,386.59,residential,India
1,2020-07-04,419.87,residential,India
1,2020-07-05,461.16,residential,India
1,2020-07-06,437.08,residential,India
1,2020-07-07,444.94,residential,India
1,2020-07-08,448.71,residential,India
1,2020-07-09,397.54,residential,India
1,2020-07-10,412.2,residential,India
1,2020-07-11,430.44,residential,India
1,2020-07-12,445.39,residential,India
1,2020-07-13,430.21,residential,India
1,2020-07-14,427.87,residential,India
1,2020-07-15,398.41,residential,India
1,2020-07-16,407.74,residential,India
1,2020-07-17,469.65,residential,India
1,2020-07-18,430.08,residential,India
1,2020-07-19,465.15,residential,India
1,2020-07-20,419.24,residential,India
1,2020-07-21,397.52,residential,India
1,2020-07-22,433.84,residential,India
1,2020-07-23,421.75,residential,India
1,2020-07-24,436.13,residential,India
1,2020-07-25,407.62,residential,India
1,2020-07-26,440.42,residential,India
1,2020-07-27,412.14,residential,India
1,2020-07-28,440.76,residential,India
1,2020-07-29,431.21,residential,India
1,2020-07-30,442.39,residential,India
1,2020-07-31,435.8,residential,India
1,2020-08-01,445.66,residential,India
1,2020-08-02,438.47,residential,India
1,2020-08-03,489.74,residential,India
1,2020-08-04,437.68,residential,India
1,2020-08-05,432.91,residential,India
1,2020-08-06,442.08,residential,India
